load_time,date,province,case_cumulative,recovered_cumulative,death_cumulative,geometry_x,geometry_y
2020-04-14 23:41:46 UTC,2020-04-14,Jambi,5,0,0,-325494.82600698748,9819678.0331225637
2020-04-14 23:41:46 UTC,2020-04-14,Nusa Tenggara Timur,1,0,0,1621557.2390981731,9033865.62245923
2020-04-14 23:41:46 UTC,2020-04-14,Gorontalo,1,0,0,1852213.967003379,10060711.80270954
2020-04-14 23:41:46 UTC,2020-04-14,Indonesia,27,0,0,824555.66561042564,9890452.4832352623
2020-04-14 23:41:46 UTC,2020-04-14,Bengkulu,4,0,1,-473856.28404502949,9576018.2041059528
2020-04-14 23:41:46 UTC,2020-04-14,Kepulauan Bangka Belitung,4,0,1,-58113.9834185409,9750017.6446174271
2020-04-14 23:41:46 UTC,2020-04-14,Kalimantan Utara,16,0,1,1080561.3798756762,10320639.045096194
2020-04-14 23:41:46 UTC,2020-04-14,Papua Barat,2,0,1,3005411.1970494082,9756542.187865112
2020-04-14 23:41:46 UTC,2020-04-14,Riau,20,1,0,-526692.9732173899,10057166.718500379
2020-04-14 23:41:46 UTC,2020-04-14,Maluku,11,1,0,2575900.464412041,9635838.1970520616
2020-04-14 23:41:46 UTC,2020-04-14,Maluku Utara,2,1,0,2421875.6040349426,10100517.892677717
2020-04-14 23:41:46 UTC,2020-04-14,Sulawesi Tenggara,16,1,1,1737300.3400363862,9534489.4318688475
2020-04-14 23:41:46 UTC,2020-04-14,Sulawesi Barat,5,1,1,1430874.0731538553,9724957.0154999942
2020-04-14 23:41:46 UTC,2020-04-14,Lampung,21,1,5,-164375.94121973051,9453410.3507901337
2020-04-14 23:41:46 UTC,2020-04-14,Nusa Tenggara Barat,37,2,2,1217435.4184396823,9042518.5909015369
2020-04-14 23:41:46 UTC,2020-04-14,Sulawesi Utara,17,2,2,2020059.4434185119,10146240.802463969
2020-04-14 23:41:46 UTC,2020-04-14,Sulawesi Tengah,19,2,3,1555988.7996185874,9836479.5651529916
2020-04-14 23:41:46 UTC,2020-04-14,Kepulauan Riau,26,2,5,189276.93634231281,10433354.998017654
2020-04-14 23:41:46 UTC,2020-04-14,Kalimantan Selatan,37,3,5,979759.44049741281,9728451.5041525159
2020-04-14 23:41:46 UTC,2020-04-14,Aceh,5,4,1,-1079619.7505195325,10481540.838557171
2020-04-14 23:41:46 UTC,2020-04-14,Sumatera Selatan,19,4,2,-260578.41738994009,9642274.76663132
2020-04-14 23:41:46 UTC,2020-04-14,Kalimantan Barat,13,5,3,513437.82667791622,9990505.3113515247
2020-04-14 23:41:46 UTC,2020-04-14,Papua,68,5,3,3860042.3514111759,9367964.9766004756
2020-04-14 23:41:46 UTC,2020-04-14,Kalimantan Timur,35,6,1,1109683.2799407991,10051194.23595285
2020-04-14 23:41:46 UTC,2020-04-14,Sumatera Barat,48,7,5,-678652.41465160879,9904212.9756396543
2020-04-14 23:41:46 UTC,2020-04-14,Banten,280,7,22,-41440.9987229228,9283764.4809985738
2020-04-14 23:41:46 UTC,2020-04-14,Kalimantan Tengah,25,8,1,742656.86106739554,9819224.05473335
2020-04-14 23:41:46 UTC,2020-04-14,Sumatera Utara,72,10,9,-837656.655154198,10246858.783830017
2020-04-14 23:41:46 UTC,2020-04-14,Daerah Istimewa Yogyakarta,62,18,7,438863.43156352767,9127267.8585260231
2020-04-14 23:41:46 UTC,2020-04-14,Jawa Tengah,278,19,26,411808.8152425295,9197545.0065468233
2020-04-14 23:41:46 UTC,2020-04-14,Bali,92,21,2,955265.4725940472,9072433.6251062155
2020-04-14 23:41:46 UTC,2020-04-14,Jawa Barat,530,23,52,124497.9591022721,9233754.6046786122
2020-04-14 23:41:46 UTC,2020-04-14,Sulawesi Selatan,231,33,15,1521596.837753321,9580452.7877122425
2020-04-14 23:41:46 UTC,2020-04-14,Jawa Timur,475,76,41,691206.346199013,9146255.1901167277
2020-04-14 23:41:46 UTC,2020-04-14,DKI Jakarta,2335,163,241,37864.3075122269,9316027.7344999313
2020-04-15 23:39:14 UTC,2020-04-15,Jambi,6,0,0,-325494.82600698748,9819678.0331225637
2020-04-15 23:39:14 UTC,2020-04-15,Nusa Tenggara Timur,1,0,0,1621557.2390981731,9033865.62245923
2020-04-15 23:39:14 UTC,2020-04-15,Gorontalo,1,0,0,1852213.967003379,10060711.80270954
2020-04-15 23:39:14 UTC,2020-04-15,Indonesia,27,0,0,824555.66561042564,9890452.4832352623
2020-04-15 23:39:14 UTC,2020-04-15,Riau,20,1,0,-526692.9732173899,10057166.718500379
2020-04-15 23:39:14 UTC,2020-04-15,Maluku,14,1,0,2575900.464412041,9635838.1970520616
2020-04-15 23:39:14 UTC,2020-04-15,Maluku Utara,4,2,0,2421875.6040349426,10100517.892677717
2020-04-15 23:39:14 UTC,2020-04-15,Bengkulu,4,0,1,-473856.28404502949,9576018.2041059528
2020-04-15 23:39:14 UTC,2020-04-15,Kepulauan Bangka Belitung,5,0,1,-58113.9834185409,9750017.6446174271
2020-04-15 23:39:14 UTC,2020-04-15,Papua Barat,2,0,1,3005411.1970494082,9756542.187865112
2020-04-15 23:39:14 UTC,2020-04-15,Kalimantan Utara,20,1,1,1080561.3798756762,10320639.045096194
2020-04-15 23:39:14 UTC,2020-04-15,Sulawesi Tenggara,24,1,1,1737300.3400363862,9534489.4318688475
2020-04-15 23:39:14 UTC,2020-04-15,Sulawesi Barat,7,1,1,1430874.0731538553,9724957.0154999942
2020-04-15 23:39:14 UTC,2020-04-15,Aceh,5,4,1,-1079619.7505195325,10481540.838557171
2020-04-15 23:39:14 UTC,2020-04-15,Kalimantan Timur,35,6,1,1109683.2799407991,10051194.23595285
2020-04-15 23:39:14 UTC,2020-04-15,Nusa Tenggara Barat,37,2,2,1217435.4184396823,9042518.5909015369
2020-04-15 23:39:14 UTC,2020-04-15,Sulawesi Utara,18,2,2,2020059.4434185119,10146240.802463969
2020-04-15 23:39:14 UTC,2020-04-15,Sumatera Selatan,22,4,2,-260578.41738994009,9642274.76663132
2020-04-15 23:39:14 UTC,2020-04-15,Kalimantan Tengah,33,8,2,742656.86106739554,9819224.05473335
2020-04-15 23:39:14 UTC,2020-04-15,Bali,98,23,2,955265.4725940472,9072433.6251062155
2020-04-15 23:39:14 UTC,2020-04-15,Sulawesi Tengah,22,2,3,1555988.7996185874,9836479.5651529916
2020-04-15 23:39:14 UTC,2020-04-15,Kalimantan Barat,13,5,3,513437.82667791622,9990505.3113515247
2020-04-15 23:39:14 UTC,2020-04-15,Papua,75,5,3,3860042.3514111759,9367964.9766004756
2020-04-15 23:39:14 UTC,2020-04-15,Sumatera Barat,55,8,4,-678652.41465160879,9904212.9756396543
2020-04-15 23:39:14 UTC,2020-04-15,Lampung,20,1,5,-164375.94121973051,9453410.3507901337
2020-04-15 23:39:14 UTC,2020-04-15,Kepulauan Riau,32,2,5,189276.93634231281,10433354.998017654
2020-04-15 23:39:14 UTC,2020-04-15,Kalimantan Selatan,49,3,6,979759.44049741281,9728451.5041525159
2020-04-15 23:39:14 UTC,2020-04-15,Daerah Istimewa Yogyakarta,62,18,7,438863.43156352767,9127267.8585260231
2020-04-15 23:39:14 UTC,2020-04-15,Sumatera Utara,78,10,9,-837656.655154198,10246858.783830017
2020-04-15 23:39:14 UTC,2020-04-15,Sulawesi Selatan,242,42,15,1521596.837753321,9580452.7877122425
2020-04-15 23:39:14 UTC,2020-04-15,Banten,281,7,25,-41440.9987229228,9283764.4809985738
2020-04-15 23:39:14 UTC,2020-04-15,Jawa Tengah,292,19,27,411808.8152425295,9197545.0065468233
2020-04-15 23:39:14 UTC,2020-04-15,Jawa Timur,499,81,45,691206.346199013,9146255.1901167277
2020-04-15 23:39:14 UTC,2020-04-15,Jawa Barat,559,23,52,124497.9591022721,9233754.6046786122
2020-04-15 23:39:14 UTC,2020-04-15,DKI Jakarta,2474,164,242,37864.3075122269,9316027.7344999313
2020-04-16 23:14:44 UTC,2020-04-16,Jambi,7,0,0,-325494.82600698748,9819678.0331225637
2020-04-16 23:14:44 UTC,2020-04-16,Nusa Tenggara Timur,1,0,0,1621557.2390981731,9033865.62245923
2020-04-16 23:14:44 UTC,2020-04-16,Gorontalo,4,0,0,1852213.967003379,10060711.80270954
2020-04-16 23:14:44 UTC,2020-04-16,Maluku,14,1,0,2575900.464412041,9635838.1970520616
2020-04-16 23:14:44 UTC,2020-04-16,Maluku Utara,4,2,0,2421875.6040349426,10100517.892677717
2020-04-16 23:14:44 UTC,2020-04-16,Indonesia,27,0,0,824555.66561042564,9890452.4832352623
2020-04-16 23:14:44 UTC,2020-04-16,Aceh,5,4,1,-1079619.7505195325,10481540.838557173
2020-04-16 23:14:44 UTC,2020-04-16,Bengkulu,4,0,1,-473856.28404502949,9576018.2041059528
2020-04-16 23:14:44 UTC,2020-04-16,Kepulauan Bangka Belitung,6,0,1,-58113.9834185409,9750017.6446174271
2020-04-16 23:14:44 UTC,2020-04-16,Kalimantan Timur,44,10,1,1109683.2799407991,10051194.23595285
2020-04-16 23:14:44 UTC,2020-04-16,Kalimantan Utara,28,2,1,1080561.3798756762,10320639.045096194
2020-04-16 23:14:44 UTC,2020-04-16,Sulawesi Tenggara,26,4,1,1737300.3400363862,9534489.4318688475
2020-04-16 23:14:44 UTC,2020-04-16,Sulawesi Barat,7,1,1,1430874.0731538553,9724957.0154999942
2020-04-16 23:14:44 UTC,2020-04-16,Papua Barat,5,0,1,3005411.1970494082,9756542.187865112
2020-04-16 23:14:44 UTC,2020-04-16,Sumatera Selatan,37,5,2,-260578.41738994009,9642274.76663132
2020-04-16 23:14:44 UTC,2020-04-16,Bali,113,32,2,955265.4725940472,9072433.6251062155
2020-04-16 23:14:44 UTC,2020-04-16,Nusa Tenggara Barat,45,2,2,1217435.4184396823,9042518.5909015369
2020-04-16 23:14:44 UTC,2020-04-16,Kalimantan Tengah,34,8,2,742656.86106739554,9819224.05473335
2020-04-16 23:14:44 UTC,2020-04-16,Sulawesi Utara,18,5,2,2020059.4434185119,10146240.802463967
2020-04-16 23:14:44 UTC,2020-04-16,Riau,24,5,3,-526692.9732173899,10057166.718500379
2020-04-16 23:14:44 UTC,2020-04-16,Kalimantan Barat,21,5,3,513437.82667791622,9990505.3113515247
2020-04-16 23:14:44 UTC,2020-04-16,Sulawesi Tengah,22,2,3,1555988.7996185874,9836479.5651529916
2020-04-16 23:14:44 UTC,2020-04-16,Sumatera Barat,55,8,4,-678652.41465160879,9904212.9756396543
2020-04-16 23:14:44 UTC,2020-04-16,Lampung,25,8,5,-164375.94121973051,9453410.3507901337
2020-04-16 23:14:44 UTC,2020-04-16,Kalimantan Selatan,59,6,6,979759.44049741281,9728451.5041525159
2020-04-16 23:14:44 UTC,2020-04-16,Papua,80,15,6,3860042.3514111759,9367964.9766004756
2020-04-16 23:14:44 UTC,2020-04-16,Kepulauan Riau,38,5,7,189276.93634231281,10433354.998017654
2020-04-16 23:14:44 UTC,2020-04-16,Daerah Istimewa Yogyakarta,62,22,7,438863.43156352767,9127267.8585260231
2020-04-16 23:14:44 UTC,2020-04-16,Sumatera Utara,79,12,9,-837656.655154198,10246858.783830017
2020-04-16 23:14:44 UTC,2020-04-16,Sulawesi Selatan,271,42,23,1521596.837753321,9580452.7877122425
2020-04-16 23:14:44 UTC,2020-04-16,Jawa Tengah,300,19,27,411808.8152425295,9197545.0065468233
2020-04-16 23:14:44 UTC,2020-04-16,Banten,297,7,32,-41440.9987229228,9283764.4809985738
2020-04-16 23:14:44 UTC,2020-04-16,Jawa Timur,514,86,46,691206.346199013,9146255.1901167277
2020-04-16 23:14:44 UTC,2020-04-16,Jawa Barat,570,28,53,124497.9591022721,9233754.6046786122
2020-04-16 23:14:44 UTC,2020-04-16,DKI Jakarta,2670,202,244,37864.3075122269,9316027.7344999313
2020-04-18 22:10:12 UTC,2020-04-18,Jambi,8,0,0,-325494.82600698748,9819678.0331225637
2020-04-18 22:10:12 UTC,2020-04-18,Nusa Tenggara Timur,1,0,0,1621557.2390981731,9033865.62245923
2020-04-18 22:10:12 UTC,2020-04-18,Gorontalo,4,0,0,1852213.967003379,10060711.80270954
2020-04-18 22:10:12 UTC,2020-04-18,Maluku,17,6,0,2575900.464412041,9635838.1970520616
2020-04-18 22:10:12 UTC,2020-04-18,Maluku Utara,4,2,0,2421875.6040349426,10100517.892677717
2020-04-18 22:10:12 UTC,2020-04-18,Indonesia,26,0,0,824555.66561042564,9890452.4832352623
2020-04-18 22:10:12 UTC,2020-04-18,Aceh,6,4,1,-1079619.7505195325,10481540.838557173
2020-04-18 22:10:12 UTC,2020-04-18,Bengkulu,4,0,1,-473856.28404502949,9576018.2041059528
2020-04-18 22:10:12 UTC,2020-04-18,Kepulauan Bangka Belitung,6,0,1,-58113.9834185409,9750017.6446174271
2020-04-18 22:10:12 UTC,2020-04-18,Kalimantan Timur,54,11,1,1109683.2799407991,10051194.23595285
2020-04-18 22:10:12 UTC,2020-04-18,Kalimantan Utara,50,2,1,1080561.3798756762,10320639.045096194
2020-04-18 22:10:12 UTC,2020-04-18,Sulawesi Barat,7,1,1,1430874.0731538553,9724957.0154999942
2020-04-18 22:10:12 UTC,2020-04-18,Papua Barat,5,0,1,3005411.1970494082,9756542.187865112
2020-04-18 22:10:12 UTC,2020-04-18,Sumatera Selatan,84,5,2,-260578.41738994009,9642274.76663132
2020-04-18 22:10:12 UTC,2020-04-18,Nusa Tenggara Barat,55,2,2,1217435.4184396823,9042518.5909015369
2020-04-18 22:10:12 UTC,2020-04-18,Kalimantan Tengah,41,8,2,742656.86106739554,9819224.05473335
2020-04-18 22:10:12 UTC,2020-04-18,Sulawesi Utara,20,5,2,2020059.4434185119,10146240.802463967
2020-04-18 22:10:12 UTC,2020-04-18,Sulawesi Tenggara,28,4,2,1737300.3400363862,9534489.4318688475
2020-04-18 22:10:12 UTC,2020-04-18,Bali,131,36,3,955265.4725940472,9072433.6251062155
2020-04-18 22:10:12 UTC,2020-04-18,Kalimantan Barat,21,5,3,513437.82667791622,9990505.3113515247
2020-04-18 22:10:12 UTC,2020-04-18,Sulawesi Tengah,24,2,3,1555988.7996185874,9836479.5651529916
2020-04-18 22:10:12 UTC,2020-04-18,Riau,30,9,4,-526692.9732173899,10057166.718500379
2020-04-18 22:10:12 UTC,2020-04-18,Lampung,26,10,5,-164375.94121973051,9453410.3507901337
2020-04-18 22:10:12 UTC,2020-04-18,Kalimantan Selatan,92,6,6,979759.44049741281,9728451.5041525159
2020-04-18 22:10:12 UTC,2020-04-18,Papua,95,18,6,3860042.3514111759,9367964.9766004756
2020-04-18 22:10:12 UTC,2020-04-18,Sumatera Barat,71,13,7,-678652.41465160879,9904212.9756396543
2020-04-18 22:10:12 UTC,2020-04-18,Kepulauan Riau,79,6,7,189276.93634231281,10433354.998017654
2020-04-18 22:10:12 UTC,2020-04-18,Daerah Istimewa Yogyakarta,67,26,7,438863.43156352767,9127267.8585260231
2020-04-18 22:10:12 UTC,2020-04-18,Sumatera Utara,79,12,9,-837656.655154198,10246858.783830017
2020-04-18 22:10:12 UTC,2020-04-18,Sulawesi Selatan,343,43,25,1521596.837753321,9580452.7877122425
2020-04-18 22:10:12 UTC,2020-04-18,Banten,321,9,34,-41440.9987229228,9283764.4809985738
2020-04-18 22:10:12 UTC,2020-04-18,Jawa Tengah,329,44,41,411808.8152425295,9197545.0065468233
2020-04-18 22:10:12 UTC,2020-04-18,Jawa Timur,555,96,49,691206.346199013,9146255.1901167277
2020-04-18 22:10:12 UTC,2020-04-18,Jawa Barat,641,41,56,124497.9591022721,9233754.6046786122
2020-04-18 22:10:12 UTC,2020-04-18,DKI Jakarta,2924,205,253,37864.3075122269,9316027.7344999313
2020-04-19 23:17:10 UTC,2020-04-19,Jambi,8,0,0,-325494.82600698748,9819678.0331225637
2020-04-19 23:17:10 UTC,2020-04-19,Nusa Tenggara Timur,1,0,0,1621557.2390981731,9033865.62245923
2020-04-19 23:17:10 UTC,2020-04-19,Gorontalo,4,0,0,1852213.967003379,10060711.80270954
2020-04-19 23:17:10 UTC,2020-04-19,Maluku,17,6,0,2575900.464412041,9635838.1970520616
2020-04-19 23:17:10 UTC,2020-04-19,Maluku Utara,4,2,0,2421875.6040349426,10100517.892677717
2020-04-19 23:17:10 UTC,2020-04-19,Indonesia,26,0,0,824555.66561042564,9890452.4832352623
2020-04-19 23:17:10 UTC,2020-04-19,Aceh,7,4,1,-1079619.7505195325,10481540.838557173
2020-04-19 23:17:10 UTC,2020-04-19,Bengkulu,4,0,1,-473856.28404502949,9576018.2041059528
2020-04-19 23:17:10 UTC,2020-04-19,Kepulauan Bangka Belitung,7,0,1,-58113.9834185409,9750017.6446174271
2020-04-19 23:17:10 UTC,2020-04-19,Kalimantan Timur,59,11,1,1109683.2799407991,10051194.23595285
2020-04-19 23:17:10 UTC,2020-04-19,Kalimantan Utara,69,2,1,1080561.3798756762,10320639.045096194
2020-04-19 23:17:10 UTC,2020-04-19,Sulawesi Barat,7,1,1,1430874.0731538553,9724957.0154999942
2020-04-19 23:17:10 UTC,2020-04-19,Papua Barat,7,0,1,3005411.1970494082,9756542.187865112
2020-04-19 23:17:10 UTC,2020-04-19,Kalimantan Tengah,46,8,2,742656.86106739554,9819224.05473335
2020-04-19 23:17:10 UTC,2020-04-19,Sulawesi Utara,20,5,2,2020059.4434185119,10146240.802463967
2020-04-19 23:17:10 UTC,2020-04-19,Sulawesi Tenggara,37,4,2,1737300.3400363862,9534489.4318688475
2020-04-19 23:17:10 UTC,2020-04-19,Sumatera Selatan,89,5,3,-260578.41738994009,9642274.76663132
2020-04-19 23:17:10 UTC,2020-04-19,Bali,135,38,3,955265.4725940472,9072433.6251062155
2020-04-19 23:17:10 UTC,2020-04-19,Nusa Tenggara Barat,61,11,3,1217435.4184396823,9042518.5909015369
2020-04-19 23:17:10 UTC,2020-04-19,Kalimantan Barat,21,6,3,513437.82667791622,9990505.3113515247
2020-04-19 23:17:10 UTC,2020-04-19,Sulawesi Tengah,27,2,3,1555988.7996185874,9836479.5651529916
2020-04-19 23:17:10 UTC,2020-04-19,Riau,30,9,4,-526692.9732173899,10057166.718500379
2020-04-19 23:17:10 UTC,2020-04-19,Lampung,26,10,5,-164375.94121973051,9453410.3507901337
2020-04-19 23:17:10 UTC,2020-04-19,Kalimantan Selatan,96,6,6,979759.44049741281,9728451.5041525159
2020-04-19 23:17:10 UTC,2020-04-19,Papua,107,18,6,3860042.3514111759,9367964.9766004756
2020-04-19 23:17:10 UTC,2020-04-19,Sumatera Barat,72,13,7,-678652.41465160879,9904212.9756396543
2020-04-19 23:17:10 UTC,2020-04-19,Kepulauan Riau,79,6,7,189276.93634231281,10433354.998017654
2020-04-19 23:17:10 UTC,2020-04-19,Daerah Istimewa Yogyakarta,67,27,7,438863.43156352767,9127267.8585260231
2020-04-19 23:17:10 UTC,2020-04-19,Sumatera Utara,81,12,9,-837656.655154198,10246858.783830017
2020-04-19 23:17:10 UTC,2020-04-19,Sulawesi Selatan,370,43,25,1521596.837753321,9580452.7877122425
2020-04-19 23:17:10 UTC,2020-04-19,DKI Jakarta,3032,234,287,37864.3075122269,9316027.7344999313
2020-04-19 23:17:10 UTC,2020-04-19,Banten,324,9,34,-41440.9987229228,9283764.4809985738
2020-04-19 23:17:10 UTC,2020-04-19,Jawa Tengah,349,51,44,411808.8152425295,9197545.0065468233
2020-04-19 23:17:10 UTC,2020-04-19,Jawa Timur,590,98,54,691206.346199013,9146255.1901167277
2020-04-19 23:17:10 UTC,2020-04-19,Jawa Barat,696,45,59,124497.9591022721,9233754.6046786122
2020-04-19 23:18:28 UTC,2020-04-19,Jambi,8,0,0,-325494.82600698748,9819678.0331225637
2020-04-19 23:18:28 UTC,2020-04-19,Nusa Tenggara Timur,1,0,0,1621557.2390981731,9033865.62245923
2020-04-19 23:18:28 UTC,2020-04-19,Gorontalo,4,0,0,1852213.967003379,10060711.80270954
2020-04-19 23:18:28 UTC,2020-04-19,Maluku,17,6,0,2575900.464412041,9635838.1970520616
2020-04-19 23:18:28 UTC,2020-04-19,Maluku Utara,4,2,0,2421875.6040349426,10100517.892677717
2020-04-19 23:18:28 UTC,2020-04-19,Indonesia,26,0,0,824555.66561042564,9890452.4832352623
2020-04-19 23:18:28 UTC,2020-04-19,Aceh,7,4,1,-1079619.7505195325,10481540.838557173
2020-04-19 23:18:28 UTC,2020-04-19,Bengkulu,4,0,1,-473856.28404502949,9576018.2041059528
2020-04-19 23:18:28 UTC,2020-04-19,Kepulauan Bangka Belitung,7,0,1,-58113.9834185409,9750017.6446174271
2020-04-19 23:18:28 UTC,2020-04-19,Kalimantan Timur,59,11,1,1109683.2799407991,10051194.23595285
2020-04-19 23:18:28 UTC,2020-04-19,Kalimantan Utara,69,2,1,1080561.3798756762,10320639.045096194
2020-04-19 23:18:28 UTC,2020-04-19,Sulawesi Barat,7,1,1,1430874.0731538553,9724957.0154999942
2020-04-19 23:18:28 UTC,2020-04-19,Papua Barat,7,0,1,3005411.1970494082,9756542.187865112
2020-04-19 23:18:28 UTC,2020-04-19,Kalimantan Tengah,46,8,2,742656.86106739554,9819224.05473335
2020-04-19 23:18:28 UTC,2020-04-19,Sulawesi Utara,20,5,2,2020059.4434185119,10146240.802463967
2020-04-19 23:18:28 UTC,2020-04-19,Sulawesi Tenggara,37,4,2,1737300.3400363862,9534489.4318688475
2020-04-19 23:18:28 UTC,2020-04-19,Sumatera Selatan,89,5,3,-260578.41738994009,9642274.76663132
2020-04-19 23:18:28 UTC,2020-04-19,Bali,135,38,3,955265.4725940472,9072433.6251062155
2020-04-19 23:18:28 UTC,2020-04-19,Nusa Tenggara Barat,61,11,3,1217435.4184396823,9042518.5909015369
2020-04-19 23:18:28 UTC,2020-04-19,Kalimantan Barat,21,6,3,513437.82667791622,9990505.3113515247
2020-04-19 23:18:28 UTC,2020-04-19,Sulawesi Tengah,27,2,3,1555988.7996185874,9836479.5651529916
2020-04-19 23:18:28 UTC,2020-04-19,Riau,30,9,4,-526692.9732173899,10057166.718500379
2020-04-19 23:18:28 UTC,2020-04-19,Lampung,26,10,5,-164375.94121973051,9453410.3507901337
2020-04-19 23:18:28 UTC,2020-04-19,Kalimantan Selatan,96,6,6,979759.44049741281,9728451.5041525159
2020-04-19 23:18:28 UTC,2020-04-19,Papua,107,18,6,3860042.3514111759,9367964.9766004756
2020-04-19 23:18:28 UTC,2020-04-19,Sumatera Barat,72,13,7,-678652.41465160879,9904212.9756396543
2020-04-19 23:18:28 UTC,2020-04-19,Kepulauan Riau,79,6,7,189276.93634231281,10433354.998017654
2020-04-19 23:18:28 UTC,2020-04-19,Daerah Istimewa Yogyakarta,67,27,7,438863.43156352767,9127267.8585260231
2020-04-19 23:18:28 UTC,2020-04-19,Sumatera Utara,81,12,9,-837656.655154198,10246858.783830017
2020-04-19 23:18:28 UTC,2020-04-19,Sulawesi Selatan,370,43,25,1521596.837753321,9580452.7877122425
2020-04-19 23:18:28 UTC,2020-04-19,DKI Jakarta,3032,234,287,37864.3075122269,9316027.7344999313
2020-04-19 23:18:28 UTC,2020-04-19,Banten,324,9,34,-41440.9987229228,9283764.4809985738
2020-04-19 23:18:28 UTC,2020-04-19,Jawa Tengah,349,51,44,411808.8152425295,9197545.0065468233
2020-04-19 23:18:28 UTC,2020-04-19,Jawa Timur,590,98,54,691206.346199013,9146255.1901167277
2020-04-19 23:18:28 UTC,2020-04-19,Jawa Barat,696,45,59,124497.9591022721,9233754.6046786122
2020-04-21 00:01:18 UTC,2020-04-21,Jambi,8,0,0,-325494.82600698748,9819678.0331225637
2020-04-21 00:01:18 UTC,2020-04-21,Nusa Tenggara Timur,1,0,0,1621557.2390981731,9033865.62245923
2020-04-21 00:01:18 UTC,2020-04-21,Gorontalo,4,0,0,1852213.967003379,10060711.80270954
2020-04-21 00:01:18 UTC,2020-04-21,Indonesia,27,0,0,824555.66561042564,9890452.4832352623
2020-04-21 00:01:18 UTC,2020-04-21,Bengkulu,4,0,1,-473856.28404502949,9576018.2041059528
2020-04-21 00:01:18 UTC,2020-04-21,Papua Barat,7,0,1,3005411.1970494082,9756542.187865112
2020-04-21 00:01:18 UTC,2020-04-21,Kepulauan Bangka Belitung,7,1,1,-58113.9834185409,9750017.6446174271
2020-04-21 00:01:18 UTC,2020-04-21,Sulawesi Barat,7,1,1,1430874.0731538553,9724957.0154999942
2020-04-21 00:01:18 UTC,2020-04-21,Maluku Utara,4,2,0,2421875.6040349426,10100517.892677717
2020-04-21 00:01:18 UTC,2020-04-21,Kalimantan Utara,74,2,1,1080561.3798756762,10320639.045096194
2020-04-21 00:01:18 UTC,2020-04-21,Sulawesi Tengah,27,2,3,1555988.7996185874,9836479.5651529916
2020-04-21 00:01:18 UTC,2020-04-21,Aceh,7,4,1,-1079619.7505195325,10481540.838557171
2020-04-21 00:01:18 UTC,2020-04-21,Sulawesi Tenggara,37,4,2,1737300.3400363862,9534489.4318688475
2020-04-21 00:01:18 UTC,2020-04-21,Sulawesi Utara,20,5,2,2020059.4434185119,10146240.802463969
2020-04-21 00:01:18 UTC,2020-04-21,Sumatera Selatan,89,5,3,-260578.41738994009,9642274.76663132
2020-04-21 00:01:18 UTC,2020-04-21,Kalimantan Barat,21,6,3,513437.82667791622,9990505.3113515247
2020-04-21 00:01:18 UTC,2020-04-21,Kepulauan Riau,79,6,7,189276.93634231281,10433354.998017654
2020-04-21 00:01:18 UTC,2020-04-21,Kalimantan Tengah,60,9,3,742656.86106739554,9819224.05473335
2020-04-21 00:01:18 UTC,2020-04-21,Riau,34,9,4,-526692.9732173899,10057166.718500379
2020-04-21 00:01:18 UTC,2020-04-21,Kalimantan Selatan,96,9,6,979759.44049741281,9728451.5041525159
2020-04-21 00:01:18 UTC,2020-04-21,Maluku,17,10,0,2575900.464412041,9635838.1970520616
2020-04-21 00:01:18 UTC,2020-04-21,Lampung,26,10,5,-164375.94121973051,9453410.3507901337
2020-04-21 00:01:18 UTC,2020-04-21,Kalimantan Timur,63,11,1,1109683.2799407991,10051194.23595285
2020-04-21 00:01:18 UTC,2020-04-21,Nusa Tenggara Barat,72,11,4,1217435.4184396823,9042518.5909015369
2020-04-21 00:01:18 UTC,2020-04-21,Sumatera Barat,74,13,7,-678652.41465160879,9904212.9756396543
2020-04-21 00:01:18 UTC,2020-04-21,Sumatera Utara,83,13,9,-837656.655154198,10246858.783830017
2020-04-21 00:01:18 UTC,2020-04-21,Banten,341,17,35,-41440.9987229228,9283764.4809985738
2020-04-21 00:01:18 UTC,2020-04-21,Papua,107,28,6,3860042.3514111759,9367964.9766004756
2020-04-21 00:01:18 UTC,2020-04-21,Daerah Istimewa Yogyakarta,69,28,7,438863.43156352767,9127267.8585260231
2020-04-21 00:01:18 UTC,2020-04-21,Bali,140,42,3,955265.4725940472,9072433.6251062155
2020-04-21 00:01:18 UTC,2020-04-21,Jawa Tengah,351,51,44,411808.8152425295,9197545.0065468233
2020-04-21 00:01:18 UTC,2020-04-21,Jawa Barat,747,56,62,124497.9591022721,9233754.6046786122
2020-04-21 00:01:18 UTC,2020-04-21,Sulawesi Selatan,370,63,25,1521596.837753321,9580452.7877122425
2020-04-21 00:01:18 UTC,2020-04-21,Jawa Timur,590,98,56,691206.346199013,9146255.1901167277
2020-04-21 00:01:18 UTC,2020-04-21,DKI Jakarta,3097,230,287,37864.3075122269,9316027.7344999313
2020-04-22 03:25:42 UTC,2020-04-22,Nusa Tenggara Timur,1,0,0,1621557.2390981731,9033865.62245923
2020-04-22 03:25:42 UTC,2020-04-22,Indonesia,27,0,0,824555.66561042564,9890452.4832352623
2020-04-22 03:25:42 UTC,2020-04-22,Jambi,13,1,0,-325494.82600698748,9819678.0331225637
2020-04-22 03:25:42 UTC,2020-04-22,Maluku Utara,4,2,0,2421875.6040349426,10100517.892677717
